State,TimeStamp,EEG_F3_Alpha,EEG_F3_Beta,EEG_F3_Theta,ECG_Burg,ECG_TimeSeries,ECG_SDNN,PupilDiameter,ECG_SDSD,ECG_RMSSD
3,2015.09.30. 13:35:50,75681.0,6975.7,28574.0,2191600.0,1700.9,742.05,4.709428571428571,343.96,615.73
3,2015.09.30. 13:35:51,171880.0,5662.1,29031.0,2220400.0,1686.3,736.42,5.122647058823529,267.26,560.12
3,2015.09.30. 13:35:52,154860.0,4648.3,70567.0,2226500.0,1654.3,738.45,0,264.32,559.36
3,2015.09.30. 13:35:53,80440.0,8004.2,84637.0,1979100.0,1644.8,741.21,4.862280701754385,261.93,554.57
3,2015.09.30. 13:35:54,145050.0,12326.0,48778.0,2056800.0,1649.0,737.67,5.189444444444446,259.4,550.92
3,2015.09.30. 13:35:55,159370.0,9762.8,98124.0,1960400.0,1641.4,706.62,4.699347826086957,253.76,564.25
3,2015.09.30. 13:35:56,133530.0,7781.8,149030.0,1801200.0,1680.1,678.95,5.03675,251.56,563.8
3,2015.09.30. 13:35:57,80930.0,6057.0,49311.0,1902400.0,1725.4,653.1,4.73875,256.6,574.36
3,2015.09.30. 13:35:58,62983.0,6879.4,49773.0,1512600.0,1767.4,638.72,4.8275,268.07,565.61
3,2015.09.30. 13:35:59,161710.0,7132.4,174470.0,988170.0,1796.6,658.72,5.256666666666667,275.0,570.77
3,2015.09.30. 13:36:00,80554.0,6136.0,94625.0,612720.0,1787.0,668.55,4.631285714285714,283.38,569.53
3,2015.09.30. 13:36:01,91883.0,9674.0,59578.0,752610.0,1779.4,682.68,4.9625,288.34,556.62
3,2015.09.30. 13:36:02,75709.0,11338.0,80427.0,726570.0,1758.6,693.12,5.07342105263158,283.98,556.04
3,2015.09.30. 13:36:03,149200.0,5377.3,28184.0,817630.0,1711.0,693.39,4.833484848484848,282.73,549.52
3,2015.09.30. 13:36:04,133360.0,4600.6,99044.0,236390.0,1674.5,690.16,5.335,287.78,543.59
3,2015.09.30. 13:36:05,182080.0,6700.9,53311.0,105480.0,1654.5,692.16,4.6125,286.61,526.78
3,2015.09.30. 13:36:06,101310.0,6089.9,58933.0,142900.0,1650.8,680.01,5.012954545454546,290.36,534.66
3,2015.09.30. 13:36:07,35010.0,3507.1,90984.0,293340.0,1629.5,704.93,0,286.01,550.24
3,2015.09.30. 13:36:08,25308.0,4679.3,90333.0,327730.0,1583.4,720.0,4.851132075471697,296.97,543.03
3,2015.09.30. 13:36:09,227140.0,8811.5,518780.0,421670.0,1580.7,698.59,5.172857142857143,304.78,564.23
3,2015.09.30. 13:36:10,223000.0,17306.0,255470.0,563300.0,1626.4,709.61,4.724333333333332,304.76,580.75
3,2015.09.30. 13:36:11,519690.0,12414.0,194470.0,125440.0,1594.9,712.83,5.042222222222223,311.84,585.08
3,2015.09.30. 13:36:12,232490.0,11267.0,154010.0,189240.0,1541.4,717.32,0,310.75,582.18
3,2015.09.30. 13:36:13,132640.0,7892.5,40688.0,235320.0,1520.4,731.6,3.9079824561403504,309.16,587.7
3,2015.09.30. 13:36:14,230800.0,8621.9,122840.0,200670.0,1523.1,716.88,4.114999999999999,309.7,596.7
3,2015.09.30. 13:36:15,50465.0,6066.5,159170.0,201130.0,1506.1,692.43,4.455932203389832,309.37,611.27
3,2015.09.30. 13:36:16,41360.0,5876.9,13447.0,200230.0,1466.7,684.93,4.608586956521736,299.97,626.95
3,2015.09.30. 13:36:17,80663.0,5572.1,65639.0,178460.0,1449.4,652.25,4.541271186440677,312.05,635.59
3,2015.09.30. 13:36:18,117160.0,7670.0,71397.0,169750.0,1439.2,628.81,4.424406779661016,311.92,654.2
3,2015.09.30. 13:36:19,71777.0,9751.9,42843.0,169830.0,1406.7,627.29,4.599239130434783,308.32,647.41
3,2015.09.30. 13:36:20,130400.0,4874.0,92126.0,271410.0,1378.6,643.99,4.800405405405405,368.0,645.55
3,2015.09.30. 13:36:21,51063.0,5343.4,35517.0,475930.0,1381.6,657.94,4.9072,379.87,704.25
3,2015.09.30. 13:36:22,21984.0,3921.7,39345.0,452050.0,1383.9,645.03,4.840714285714286,383.38,678.97
2,2015.09.30. 13:36:23,310080.0,15804.0,552650.0,510130.0,1385.6,656.13,4.8839999999999995,392.72,665.27
2,2015.09.30. 13:36:24,51142.0,5600.9,76895.0,382330.0,1384.0,653.08,4.881634615384616,401.34,654.73
2,2015.09.30. 13:36:25,156400.0,5566.6,41962.0,702850.0,1364.2,662.42,5.186904761904761,408.1,643.01
2,2015.09.30. 13:36:26,53983.0,6510.9,100310.0,646440.0,1353.1,662.12,4.675999999999999,413.97,631.23
2,2015.09.30. 13:36:27,89014.0,5898.3,28023.0,582350.0,1338.2,669.99,5.00443396226415,418.79,630.17
2,2015.09.30. 13:36:28,30635.0,5666.7,19236.0,535090.0,1299.8,675.83,5.172142857142858,423.25,618.09
2,2015.09.30. 13:36:29,77324.0,5511.1,81102.0,764020.0,1239.5,676.98,4.739111111111113,426.74,617.45
2,2015.09.30. 13:36:30,192610.0,7116.1,187830.0,488120.0,1183.8,680.53,0,421.34,593.19
2,2015.09.30. 13:36:31,289390.0,4540.0,33147.0,484880.0,1156.0,678.11,4.592499999999999,421.27,593.24
2,2015.09.30. 13:36:32,73821.0,7086.5,8745.3,520020.0,1155.9,676.22,4.869166666666667,421.22,593.24
2,2015.09.30. 13:36:33,190440.0,5830.2,56204.0,535410.0,1138.4,674.89,0,423.82,592.88
2,2015.09.30. 13:36:34,31659.0,5127.6,48971.0,575420.0,1122.8,676.04,4.733936170212766,427.55,584.98
2,2015.09.30. 13:36:35,78409.0,6771.8,28497.0,563170.0,1124.5,682.4,5.1297999999999995,432.41,582.92
2,2015.09.30. 13:36:36,58597.0,4499.9,93981.0,496030.0,1107.8,687.97,4.58734375,434.97,582.32
2,2015.09.30. 13:36:37,60750.0,10672.0,19974.0,446890.0,1070.6,693.22,4.864032258064518,434.26,567.63
2,2015.09.30. 13:36:38,66854.0,5184.4,37926.0,427420.0,1025.6,685.25,5.238333333333334,432.61,552.55
2,2015.09.30. 13:36:39,94143.0,10729.0,64857.0,426220.0,991.14,632.17,4.533474576271185,434.61,552.06
2,2015.09.30. 13:36:40,66894.0,7080.1,36845.0,435960.0,991.58,578.65,5.03282608695652,424.0,526.7
2,2015.09.30. 13:36:41,83200.0,5290.0,33058.0,482210.0,986.05,572.17,4.311041666666665,413.12,501.77
2,2015.09.30. 13:36:42,44327.0,3832.2,38305.0,405710.0,931.79,572.22,4.490625,412.57,493.06
2,2015.09.30. 13:36:43,89109.0,3065.8,82708.0,410570.0,931.03,573.99,0,413.46,492.87
2,2015.09.30. 13:36:44,70138.0,5228.1,54555.0,406540.0,930.26,576.63,4.698703703703704,412.3,483.81
2,2015.09.30. 13:36:45,79917.0,5204.6,33944.0,442080.0,929.13,575.63,4.992452830188679,407.48,470.42
2,2015.09.30. 13:36:46,52157.0,10710.0,64361.0,491340.0,929.11,575.33,4.941,395.01,449.03
2,2015.09.30. 13:36:47,54299.0,4101.4,66498.0,512060.0,927.51,541.63,4.87,385.83,427.06
2,2015.09.30. 13:36:48,132530.0,9301.8,197440.0,504810.0,925.82,427.73,5.17,377.38,421.27
2,2015.09.30. 13:36:49,42654.0,7942.5,34631.0,381360.0,924.21,361.43,4.692444444444446,339.4,375.66
2,2015.09.30. 13:36:50,54933.0,5143.8,48054.0,333880.0,920.96,361.68,5.028214285714286,331.41,354.77
2,2015.09.30. 13:36:51,331360.0,4422.4,107670.0,268210.0,937.18,348.9,4.400555555555555,342.23,344.32
2,2015.09.30. 13:36:52,87872.0,4440.4,53069.0,368770.0,975.31,198.99,4.904404761904761,189.93,214.81
2,2015.09.30. 13:36:53,105240.0,4329.3,151490.0,139710.0,998.43,199.45,5.085,189.93,214.74
2,2015.09.30. 13:36:54,99335.0,5325.2,54984.0,137730.0,1005.5,199.76,4.591071428571427,189.77,214.85
2,2015.09.30. 13:36:55,320850.0,10372.0,159650.0,80430.0,1029.5,200.26,5.172749999999999,189.37,214.86
2,2015.09.30. 13:36:56,313690.0,8420.4,99058.0,272300.0,1026.1,200.27,4.2528125,189.36,214.94
2,2015.09.30. 13:36:57,101300.0,5159.8,32007.0,167390.0,1028.0,200.77,4.6947674418604635,189.33,214.91
2,2015.09.30. 13:36:58,93077.0,7679.8,73753.0,79347.0,1044.8,201.59,5.120666666666667,189.3,214.95
2,2015.09.30. 13:36:59,62069.0,5423.1,49621.0,102300.0,1070.6,202.11,4.685600000000001,189.17,214.99
2,2015.09.30. 13:37:00,245330.0,8239.3,141110.0,158420.0,1107.0,203.21,0,207.74,215.01
2,2015.09.30. 13:37:01,195940.0,7474.1,85154.0,8311.8,1110.0,219.91,0,229.17,240.11
2,2015.09.30. 13:37:02,68600.0,5192.9,94154.0,8218.3,1112.7,297.9,4.758125,234.5,269.25
2,2015.09.30. 13:37:03,115600.0,4248.1,37843.0,8626.6,1116.9,319.99,5.195625,242.32,280.44
2,2015.09.30. 13:37:04,47463.0,5144.0,40347.0,7060.2,1120.7,320.01,4.633939393939396,249.0,295.97
2,2015.09.30. 13:37:05,87067.0,3421.4,77710.0,7618.1,1126.4,338.39,4.960344827586206,274.09,310.89
2,2015.09.30. 13:37:06,134420.0,7122.9,55709.0,6584.2,1132.0,340.36,4.393928571428571,272.94,347.35
2,2015.09.30. 13:37:07,65597.0,7944.4,60389.0,4255.1,1135.3,339.47,3.951016949152542,274.24,348.1
2,2015.09.30. 13:37:08,125420.0,5424.7,105920.0,4379.4,1136.3,343.53,4.117118644067795,272.31,358.43
2,2015.09.30. 13:37:09,57059.0,7726.9,24170.0,5598.3,1133.5,360.63,4.572499999999998,270.19,362.72
2,2015.09.30. 13:37:10,266930.0,11022.0,193850.0,5626.5,1115.1,394.14,4.536395348837209,301.39,366.99
2,2015.09.30. 13:37:11,84896.0,3422.6,182490.0,4601.7,1107.6,392.6,4.6501219512195116,301.7,412.31
1,2015.09.30. 13:37:58,153810.0,6492.5,69357.0,2563.4,855.07,51.427,4.808529411764705,19.178,31.626
1,2015.09.30. 13:37:59,245930.0,5171.1,92461.0,2814.8,851.54,50.659,4.916818181818182,19.034,32.847
1,2015.09.30. 13:38:00,239900.0,6465.0,263790.0,2551.9,849.46,50.259,5.151999999999999,19.246,32.753
1,2015.09.30. 13:38:01,153030.0,5963.7,137540.0,2728.0,848.4,48.762,4.801071428571428,18.755,33.697
1,2015.09.30. 13:38:02,124880.0,5703.7,24798.0,3166.9,846.79,47.227,5.106428571428571,18.515,33.094
1,2015.09.30. 13:38:03,54302.0,5094.8,40743.0,2917.8,847.77,47.164,4.835,18.512,33.251
1,2015.09.30. 13:38:04,60773.0,4603.7,48548.0,2867.2,848.84,47.178,4.589270833333333,18.523,33.239
1,2015.09.30. 13:38:05,172160.0,5253.2,67212.0,3430.0,847.75,45.053,0,18.433,33.579
1,2015.09.30. 13:38:06,125360.0,6349.6,57990.0,4320.7,846.87,43.516,4.55875,18.575,33.88
1,2015.09.30. 13:38:07,89178.0,5816.7,15391.0,5059.4,847.25,42.239,0,18.628,33.644
1,2015.09.30. 13:38:08,183390.0,8016.0,181160.0,4731.8,848.42,39.659,0,18.58,33.616
1,2015.09.30. 13:38:09,38765.0,3783.2,28781.0,4377.2,850.74,38.602,4.788064516129031,18.681,33.498
1,2015.09.30. 13:38:10,160770.0,4544.0,42232.0,6838.5,851.94,38.192,0,18.079,33.625
1,2015.09.30. 13:38:11,78984.0,6866.8,62237.0,6174.5,853.96,37.489,4.529677419354838,18.002,33.968
1,2015.09.30. 13:38:12,195700.0,4186.1,156240.0,5691.2,854.11,37.504,5.0183333333333335,17.523,33.258
1,2015.09.30. 13:38:13,138440.0,4294.3,73666.0,5975.6,855.19,37.218,4.3225,17.386,33.708
1,2015.09.30. 13:38:14,49235.0,3657.6,26979.0,4890.8,856.46,36.981,4.4789130434782605,16.776,32.057
1,2015.09.30. 13:38:15,70311.0,9673.4,74070.0,5094.0,857.26,36.498,4.859999999999999,16.476,32.116
1,2015.09.30. 13:38:16,87101.0,5327.8,53708.0,5813.2,856.46,35.986,4.267954545454546,16.943,31.348
1,2015.09.30. 13:38:17,87374.0,5136.7,28311.0,6992.2,854.01,36.0,4.5675,15.735,29.245
1,2015.09.30. 13:38:18,125070.0,3696.4,71681.0,6077.0,852.73,34.287,4.387272727272727,15.747,29.811
1,2015.09.30. 13:38:19,81106.0,4148.4,58542.0,7469.4,852.44,30.463,4.616949152542373,15.41,28.774
1,2015.09.30. 13:38:20,31417.0,4223.9,27098.0,5675.5,850.94,29.448,5.198333333333333,15.137,27.866
1,2015.09.30. 13:38:21,126980.0,2835.0,122790.0,5784.5,850.8,25.298,4.545344827586208,13.119,25.27
1,2015.09.30. 13:38:22,63628.0,4014.2,27675.0,5285.6,850.7,25.187,4.8100000000000005,13.881,25.104
1,2015.09.30. 13:38:23,162430.0,6735.1,44381.0,6243.9,847.93,25.789,5.137857142857143,13.943,26.257
1,2015.09.30. 13:38:24,75420.0,7097.4,37249.0,5939.6,846.74,25.533,4.726176470588236,14.315,26.18
1,2015.09.30. 13:38:25,130780.0,4984.3,43541.0,7720.1,845.33,25.681,5.045,14.312,25.773
1,2015.09.30. 13:38:26,176530.0,8569.3,248360.0,10040.0,842.19,25.527,4.495370370370371,15.244,26.167
1,2015.09.30. 13:38:27,53867.0,5294.0,20682.0,7017.8,840.71,27.826,4.734999999999999,15.171,27.971
1,2015.09.30. 13:38:28,142260.0,6716.7,84484.0,8830.8,841.46,28.684,4.894130434782608,17.54,26.986
1,2015.09.30. 13:38:29,125840.0,9229.2,41649.0,5283.6,841.29,28.217,4.462321428571427,17.157,30.463
1,2015.09.30. 13:38:30,172790.0,10009.0,40242.0,5610.4,842.3,26.714,4.93625,16.879,29.935
1,2015.09.30. 13:38:31,117330.0,12125.0,130230.0,7395.8,844.61,26.719,4.449666666666666,16.913,29.853
1,2015.09.30. 13:38:32,30530.0,8145.1,57472.0,9513.0,844.32,26.769,4.925454545454543,16.816,28.863
1,2015.09.30. 13:38:33,39342.0,9811.4,17153.0,7991.1,843.09,27.93,5.143750000000001,16.806,29.396
1,2015.09.30. 13:38:34,203470.0,8435.5,24891.0,6864.7,843.53,28.433,4.695652173913044,16.763,29.166
1,2015.09.30. 13:38:35,122210.0,8229.9,19635.0,7377.9,842.91,27.545,0,16.742,29.015
1,2015.09.30. 13:38:36,163250.0,8964.0,38289.0,8439.9,843.63,24.982,4.479137931034483,16.682,28.849
1,2015.09.30. 13:38:37,65376.0,3239.5,11123.0,6967.1,845.21,23.853,4.764666666666666,17.084,28.723
1,2015.09.30. 13:38:38,89933.0,3731.2,22093.0,7566.8,846.89,24.73,5.162142857142858,16.812,29.81
1,2015.09.30. 13:38:39,36714.0,5537.6,56950.0,5850.6,848.01,24.673,3.7188135593220344,16.796,30.254
1,2015.09.30. 13:38:40,91517.0,3981.3,96148.0,6157.6,849.94,25.021,4.317159090909092,16.869,30.113
1,2015.09.30. 13:38:41,72429.0,3585.6,82331.0,5748.8,849.2,25.184,4.572619047619048,18.318,30.104
2,2015.09.30. 13:39:32,175960.0,4927.4,58853.0,1993500.0,915.49,43.955,0,89.77,54.405
2,2015.09.30. 13:39:33,134070.0,4923.9,134920.0,2991200.0,914.27,111.98,0,126.34,108.68
2,2015.09.30. 13:39:34,60378.0,3076.9,14623.0,3220800.0,913.95,111.87,0,125.95,149.43
2,2015.09.30. 13:39:35,140060.0,5895.5,83388.0,2780800.0,916.65,112.29,0,125.7,149.62
2,2015.09.30. 13:39:36,134740.0,5104.1,135310.0,14135000.0,918.77,112.08,0,125.65,149.92
2,2015.09.30. 13:39:37,153080.0,7570.5,54257.0,13267000.0,918.67,111.78,0,127.53,148.48
2,2015.09.30. 13:39:38,79911.0,4022.3,93194.0,13446000.0,938.31,117.31,0,147.07,153.05
2,2015.09.30. 13:39:39,28098.0,5253.1,34541.0,13188000.0,977.98,172.05,0,169.55,177.7
2,2015.09.30. 13:39:40,225820.0,6682.5,84496.0,13080000.0,1002.4,173.2,0,170.33,205.47
2,2015.09.30. 13:39:41,45178.0,13778.0,36246.0,13658000.0,1014.0,173.12,0,170.59,208.61
2,2015.09.30. 13:39:42,53778.0,12732.0,66124.0,14365000.0,1045.9,173.28,0,170.96,208.58
2,2015.09.30. 13:39:43,118980.0,7849.4,67612.0,13665000.0,1081.2,173.47,0,171.35,208.37
2,2015.09.30. 13:39:44,59966000.0,2824600.0,11376000.0,13208000.0,1086.3,173.59,0,171.96,207.99
2,2015.09.30. 13:39:45,1098000.0,54285.0,2850600.0,13749000.0,1108.5,172.1,4.674444444444444,172.25,207.93
2,2015.09.30. 13:39:46,188300.0,5905.1,198930.0,13618000.0,1117.1,171.21,0,172.83,207.7
2,2015.09.30. 13:39:47,37810.0,6325.5,50567.0,13729000.0,1118.6,171.23,4.745263157894738,196.36,207.68
2,2015.09.30. 13:39:48,123530.0,5995.3,131270.0,13712000.0,1133.5,201.65,5.135,216.37,238.64
2,2015.09.30. 13:39:49,100620.0,5398.9,58125.0,13727000.0,1156.1,299.01,4.8175,226.47,266.7
2,2015.09.30. 13:39:50,91524.0,4831.9,29135.0,13522000.0,1155.5,320.17,4.704761904761904,230.53,284.17
2,2015.09.30. 13:39:51,188360.0,4693.5,143100.0,13540000.0,1154.4,320.13,0,245.63,295.25
2,2015.09.30. 13:39:52,151650.0,17799.0,88954.0,13530000.0,1152.3,353.53,4.7993749999999995,243.92,320.13
2,2015.09.30. 13:39:53,109660.0,8273.0,45316.0,13466000.0,1164.9,391.17,4.785,276.46,320.98
2,2015.09.30. 13:39:54,114250.0,5265.1,96281.0,13741000.0,1181.3,389.36,0,278.59,366.01
2,2015.09.30. 13:39:55,27189.0,4291.8,12206.0,14057000.0,1169.2,396.82,4.66857142857143,277.05,378.9
2,2015.09.30. 13:39:56,138250.0,11263.0,70873.0,15250000.0,1196.4,395.17,0,275.03,385.55
2,2015.09.30. 13:39:57,81808.0,4914.5,59058.0,16051000.0,1246.7,394.11,4.617727272727273,272.38,389.21
2,2015.09.30. 13:39:58,70790.0,5907.7,39004.0,16007000.0,1253.4,391.08,4.7749999999999995,269.23,395.87
2,2015.09.30. 13:39:59,89747.0,7833.1,18337.0,15248000.0,1252.3,395.67,0,275.48,399.49
2,2015.09.30. 13:40:00,92305.0,4994.4,31686.0,14104000.0,1272.8,396.15,4.729166666666666,275.97,421.04
2,2015.09.30. 13:40:01,158290.0,12430.0,77770.0,12974000.0,1305.5,396.96,0,275.42,421.04
2,2015.09.30. 13:40:02,155980.0,5941.4,37982.0,11934000.0,1384.5,398.62,4.669,272.99,420.69
2,2015.09.30. 13:40:03,116350.0,6356.0,73396.0,11199000.0,1498.1,393.21,4.885,271.24,425.36
2,2015.09.30. 13:40:04,71866.0,3378.0,61681.0,11318000.0,1638.7,393.87,0,269.08,417.3
2,2015.09.30. 13:40:05,68194.0,3900.3,42296.0,10507000.0,1806.8,391.26,4.6025,273.2,410.42
2,2015.09.30. 13:40:06,79340.0,14913.0,24158.0,6855700.0,2003.8,400.64,0,275.85,428.46
2,2015.09.30. 13:40:07,69098.0,5815.1,34030.0,1213000.0,2003.6,450.83,4.505,320.94,445.76
2,2015.09.30. 13:40:08,182360.0,12398.0,22989.0,1284000.0,2002.8,446.82,4.7375,314.99,506.52
2,2015.09.30. 13:40:09,55596.0,6434.1,86512.0,1367500.0,2003.1,447.8,0,325.36,507.01
2,2015.09.30. 13:40:10,272810.0,7928.2,118200.0,1068600.0,1982.0,455.51,4.601818181818182,335.96,524.23
2,2015.09.30. 13:40:11,44696.0,6259.2,28038.0,1018100.0,1938.2,514.12,0,345.07,538.48
2,2015.09.30. 13:40:12,38277.0,4979.9,24549.0,784560.0,1931.6,646.75,4.71875,351.89,560.92
2,2015.09.30. 13:40:13,76811.0,9117.1,39741.0,723380.0,1960.8,835.53,5.055,351.82,583.67
2,2015.09.30. 13:40:14,9429.6,11351.0,32571.0,873010.0,1964.7,1069.1,0,348.93,605.58
2,2015.09.30. 13:40:15,185140.0,13544.0,108980.0,1442700.0,1936.5,1334.4,3.9477,344.19,626.72
2,2015.09.30. 13:40:16,96973.0,5090.7,44883.0,1227300.0,1954.5,1622.1,4.516595744680851,1052.2,647.17
2,2015.09.30. 13:40:17,56043.0,8459.3,29587.0,1135500.0,1941.3,1622.3,4.76375,1052.5,1302.3
2,2015.09.30. 13:40:18,44896.0,10566.0,140880.0,1230600.0,1930.5,1622.9,4.551724137931034,1052.4,1302.3
2,2015.09.30. 13:40:19,187500.0,4038.0,75937.0,1595300.0,1929.6,1622.7,0,1059.4,1296.9
2,2015.09.30. 13:40:20,59503.0,7549.8,34553.0,1914500.0,1916.2,1633.4,4.615,1065.4,1291.4
2,2015.09.30. 13:40:21,57136.0,3331.2,111660.0,1774600.0,1892.9,1646.5,4.614111111111111,1065.2,1287.7
2,2015.09.30. 13:40:22,45599.0,6619.1,23666.0,1805600.0,1893.2,1648.1,4.621527777777779,1064.2,1290.3
2,2015.09.30. 13:40:23,65766.0,10098.0,35460.0,1637000.0,1893.5,1642.9,4.565357142857143,1069.1,1290.5
2,2015.09.30. 13:40:24,72385.0,4244.3,46451.0,1496400.0,1892.5,1642.8,4.652272727272727,1065.0,1290.5
2,2015.09.30. 13:40:25,75692.0,6093.1,32224.0,1360100.0,1895.9,1649.7,4.541428571428572,1064.5,1288.6
2,2015.09.30. 13:40:26,106620.0,10955.0,142450.0,1398300.0,1904.4,1642.7,0,1065.0,1288.0
3,2015.09.30. 13:40:27,115650.0,5295.2,22288.0,1317600.0,1934.1,1647.5,4.8925,1065.7,1288.5
3,2015.09.30. 13:40:28,35219.0,3745.8,22548.0,1199700.0,1938.7,1653.7,0,1070.1,1288.8
3,2015.09.30. 13:40:29,82374.0,3486.0,40452.0,1130300.0,1887.2,1654.4,0,1075.5,1286.7
3,2015.09.30. 13:40:30,74827.0,10554.0,22280.0,1109800.0,1879.1,1661.5,5.005000000000001,1079.5,1285.6
3,2015.09.30. 13:40:31,192730.0,4338.4,28454.0,1096300.0,1890.5,1671.5,0,1085.2,1278.7
3,2015.09.30. 13:40:32,45213.0,5866.4,53717.0,1183700.0,1886.5,1671.3,0,1085.2,1278.7
3,2015.09.30. 13:40:33,51452.0,4526.8,94377.0,1232000.0,1829.9,1671.1,4.825,1084.5,1278.7
3,2015.09.30. 13:40:34,69697.0,4300.6,37045.0,1266700.0,1752.3,1671.8,0,1083.7,1277.0
3,2015.09.30. 13:40:35,168510.0,6573.2,64781.0,1271200.0,1668.2,1670.4,0,1082.2,1279.5
3,2015.09.30. 13:40:36,133720.0,7007.6,147570.0,1284800.0,1577.6,1668.8,0,1083.1,1279.8
3,2015.09.30. 13:40:37,92850.0,7053.2,52487.0,1765600.0,1410.0,1661.8,4.885000000000001,1087.1,1274.9
3,2015.09.30. 13:40:38,189380.0,5208.6,101930.0,1178500.0,1235.7,1661.5,4.890833333333333,1090.3,1269.1
3,2015.09.30. 13:40:39,79172.0,2949.8,18006.0,802870.0,1279.5,1671.0,0,1087.6,1262.0
3,2015.09.30. 13:40:40,81042.0,3388.5,49907.0,677770.0,1335.7,1675.6,0,1086.4,1261.3
3,2015.09.30. 13:40:41,97590.0,10184.0,120100.0,728710.0,1390.8,1669.7,0,1085.6,1252.8
3,2015.09.30. 13:40:42,116420.0,8618.3,63817.0,722980.0,1446.2,1670.2,4.895555555555556,1084.8,1244.5
3,2015.09.30. 13:40:43,89607.0,15028.0,54112.0,527540.0,1502.9,1674.0,4.9,1085.0,1242.0
3,2015.09.30. 13:40:44,67096.0,7210.8,77778.0,211020.0,1538.8,1648.9,0,1083.6,1232.2
3,2015.09.30. 13:40:45,85224.0,8226.6,95685.0,96640.0,1536.2,1573.7,4.44,1082.1,1227.8
3,2015.09.30. 13:40:46,209460.0,5709.9,103300.0,120660.0,1505.8,1431.9,0,1094.9,1223.4
3,2015.09.30. 13:40:47,90081.0,5996.0,80074.0,45695.0,1519.9,1154.3,4.5600000000000005,1093.5,1244.8
3,2015.09.30. 13:40:48,44822.0,5968.1,70909.0,59369.0,1499.2,489.45,4.76892857142857,375.24,536.22
3,2015.09.30. 13:40:49,95704.0,10335.0,56862.0,38676.0,1508.0,516.41,0,368.68,550.18
3,2015.09.30. 13:40:50,59042.0,18312.0,28884.0,40491.0,1548.3,564.41,4.651428571428572,368.89,554.74
3,2015.09.30. 13:40:51,64857.0,10229.0,62256.0,47534.0,1600.0,602.86,0,369.29,554.72
3,2015.09.30. 13:40:52,124400.0,6187.3,95228.0,73790.0,1634.0,632.37,0,370.48,554.62
3,2015.09.30. 13:40:53,188580.0,5339.0,144060.0,135150.0,1641.0,652.32,4.725,373.49,542.59
3,2015.09.30. 13:40:54,53460.0,6449.5,44354.0,115970.0,1655.8,679.01,0,370.13,527.84
3,2015.09.30. 13:40:55,64561.0,5885.9,17936.0,142630.0,1692.5,676.84,4.834166666666667,382.88,535.95
3,2015.09.30. 13:40:56,96844.0,6875.8,183890.0,90988.0,1746.4,676.79,5.21,373.21,542.18
3,2015.09.30. 13:40:57,51641.0,8541.6,58795.0,35974.0,1736.5,672.96,0,374.71,542.92
3,2015.09.30. 13:40:58,153870.0,6126.8,39654.0,27089.0,1729.9,680.21,0,374.92,547.91
3,2015.09.30. 13:40:59,182950.0,13695.0,46586.0,32068.0,1713.1,677.46,0,378.01,551.81
3,2015.09.30. 13:41:00,63633.0,4395.8,30002.0,55975.0,1688.3,674.38,4.684200000000001,371.44,565.41
3,2015.09.30. 13:41:01,167030.0,4962.6,64062.0,38530.0,1714.3,682.4,4.845,364.72,569.51
3,2015.09.30. 13:41:02,112950.0,5336.2,165860.0,50277.0,1720.0,671.28,4.802777777777778,364.86,578.24
3,2015.09.30. 13:41:03,161760.0,8787.3,59859.0,64009.0,1721.7,663.78,4.629999999999999,357.87,599.59
3,2015.09.30. 13:41:04,85705.0,4263.8,40868.0,104510.0,1719.8,650.83,0,349.88,601.45
3,2015.09.30. 13:41:05,75850.0,4117.1,26105.0,4446.9,1719.4,637.28,4.747954545454546,341.41,614.54
3,2015.09.30. 13:41:06,105280.0,3564.0,121990.0,4248.8,1712.3,631.29,0,384.7,613.62
3,2015.09.30. 13:41:07,84216.0,6479.7,30626.0,4208.7,1682.1,640.87,5.253333333333334,384.12,667.75
3,2015.09.30. 13:41:08,88674.0,5368.3,40136.0,3655.2,1632.2,642.08,4.678958333333333,391.57,672.44
3,2015.09.30. 13:41:09,27469.0,7126.7,103310.0,3601.0,1630.7,641.5,0,385.41,672.18
3,2015.09.30. 13:41:10,82500.0,5980.5,29458.0,3867.6,1606.9,649.32,4.822142857142857,371.58,645.23
3,2015.09.30. 13:41:11,59329.0,3661.5,72034.0,5011.4,1562.8,628.47,4.875,361.86,651.78
3,2015.09.30. 13:41:12,100250.0,12628.0,80912.0,43641.0,1506.4,621.08,0,364.27,657.14
3,2015.09.30. 13:41:13,87406.0,9038.2,134830.0,228200.0,1449.3,619.72,4.547843137254903,366.07,654.63
3,2015.09.30. 13:41:14,206940.0,4987.2,96492.0,65813.0,1394.0,620.11,4.755,365.13,641.41
3,2015.09.30. 13:41:15,112060.0,7021.4,88411.0,65240.0,1339.9,620.66,0,372.53,653.65
3,2015.09.30. 13:41:16,52364.0,9073.9,72305.0,89217.0,1286.7,629.55,0,380.23,641.84
3,2015.09.30. 13:41:17,53235.0,4542.5,47412.0,108230.0,1251.3,649.99,0,386.51,629.86
3,2015.09.30. 13:41:18,44005.0,5827.0,14016.0,87397.0,1248.4,650.53,0,343.11,563.93
3,2015.09.30. 13:41:19,101780.0,6031.0,45816.0,447930.0,1228.0,652.31,0,347.2,550.32
